customer_id,signup_date,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000186556,,18,Female,30892.24,bachelor,married,1,58,one_year,credit_card,1,1,88.19,5087.51,2,0,1,0,0,1,1,1,1,7.0,2.0,2,0,70.6,50,780.0,0
CUST0000562546,,61,Female,94002.65,high_school,married,2,54,two_year,bank_transfer,1,0,119.97,4116.4,4,0,1,0,0,1,1,0,0,5.0,0.0,3,1,5.66,64,780.0,0
CUST0000702105,,35,Male,87697.66,high_school,single,1,31,one_year,bank_transfer,1,0,51.7,1595.75,2,0,0,0,0,0,0,1,1,5.0,0.0,1,1,0.0,4,684.0,0
CUST0000560302,,29,Female,20268.91,master,married,2,3,one_year,electronic_check,1,0,59.91,136.75,5,1,1,1,0,0,1,1,0,9.0,0.0,2,0,12.92,11,645.0,0
CUST0000232456,,56,Female,34564.38,bachelor,single,1,57,one_year,bank_transfer,0,0,109.51,6226.84,3,0,1,0,1,1,0,1,0,8.0,0.0,1,0,8.38,75,669.0,0
CUST0000194192,,43,Female,49874.77,college,married,1,9,two_year,bank_transfer,0,1,128.93,1156.59,6,1,1,0,0,0,1,1,1,3.0,0.0,0,0,15.23,39,737.0,0
CUST0000096008,,59,Female,31974.56,bachelor,married,0,2,two_year,electronic_check,1,0,88.98,129.26,2,1,1,0,0,0,1,1,1,5.0,0.0,2,0,69.93,54,662.0,0
CUST0000543584,,42,Female,52722.51,college,married,0,9,one_year,mailed_check,1,0,90.61,846.21,1,1,1,1,0,0,1,1,1,8.0,1.0,2,0,13.78,93,663.0,0
CUST0000599216,,44,Male,99887.63,college,married,1,7,one_year,electronic_check,1,1,81.4,533.33,2,1,1,1,1,0,0,0,1,8.0,1.0,1,1,23.24,3,583.0,1
CUST0000490901,,38,Female,43077.73,high_school,married,1,3,two_year,credit_card,0,0,104.61,288.1,5,1,1,0,0,0,0,0,1,7.0,0.0,1,0,25.06,4,647.0,0
CUST0000314034,,30,Male,102357.82,college,married,0,5,two_year,bank_transfer,0,1,126.3,640.85,4,1,1,0,0,0,0,0,1,5.0,2.0,7,0,172.31,36,537.0,0
CUST0000635992,,58,Male,126994.59,high_school,married,1,16,one_year,credit_card,1,0,58.2,848.14,3,0,0,0,0,0,0,1,1,7.0,1.0,1,1,0.0,4,701.0,0
CUST0000489488,,61,Male,39117.12,high_school,married,1,68,one_year,bank_transfer,1,0,110.52,7844.4,3,0,1,1,0,1,0,0,1,9.0,1.0,3,1,14.75,40,636.0,0
CUST0000167447,,48,Female,29568.52,bachelor,divorced,0,36,month_to_month,credit_card,0,0,41.9,1389.35,1,0,0,0,0,0,0,0,1,9.0,0.0,0,0,0.0,15,804.0,0
CUST0000918612,,61,Male,57723.65,bachelor,married,2,31,one_year,bank_transfer,1,0,71.75,2254.25,1,1,1,0,1,1,0,1,1,7.0,0.0,3,0,31.12,54,650.0,0
CUST0000015302,,55,Female,54511.92,high_school,single,0,1,one_year,bank_transfer,0,0,95.14,89.83,2,1,1,1,0,1,0,1,0,6.0,1.0,2,0,5.17,36,815.0,0
CUST0000468950,,49,Male,26224.74,master,married,0,5,two_year,bank_transfer,0,0,107.95,588.25,3,1,1,0,1,1,1,1,1,3.0,1.0,3,0,65.28,1,495.0,0
CUST0000054468,,56,Male,160607.09,college,married,0,14,two_year,bank_transfer,1,0,53.71,814.26,1,0,0,0,0,0,1,1,1,7.0,0.0,0,1,0.0,6,555.0,0
CUST0000475879,,45,Female,69413.42,high_school,single,1,25,one_year,electronic_check,1,0,103.59,2763.68,3,1,1,1,1,0,1,0,0,5.0,1.0,2,0,14.32,155,756.0,0
CUST0000747757,,46,Male,74355.6,high_school,married,0,8,two_year,credit_card,1,0,127.71,937.44,3,1,1,0,1,1,0,1,0,7.0,0.0,0,1,49.38,6,679.0,0
CUST0000166399,,30,Male,65364.78,bachelor,married,1,5,two_year,credit_card,0,0,83.86,425.46,4,1,1,0,0,0,1,1,1,4.0,0.0,1,0,17.05,100,680.0,0
CUST0000046695,,45,Female,52859.64,college,widowed,1,5,two_year,credit_card,0,0,103.16,465.85,1,1,1,0,1,0,1,0,1,9.0,0.0,0,0,141.25,20,616.0,0
CUST0000275438,,32,Male,42329.63,college,married,2,25,one_year,credit_card,1,0,62.04,1706.03,1,1,1,0,0,1,0,0,0,1.0,2.0,4,0,22.92,11,656.0,0
CUST0000791228,,44,Male,41164.04,bachelor,married,0,12,two_year,bank_transfer,1,0,54.83,825.1030343,2,1,1,0,1,1,1,0,0,3.0,0.0,0,0,9.7,48,634.0,0
CUST0000733942,,21,Male,60534.25,master,married,1,31,one_year,credit_card,1,0,82.49,2542.13,1,1,1,0,1,1,1,0,1,9.0,1.0,1,0,27.77,24,728.0,0
CUST0000488420,,40,Female,55991.64,college,married,0,6,one_year,credit_card,1,0,58.47,353.8,1,1,1,0,1,1,1,1,1,1.0,2.0,3,0,16.3,31,590.0,0
CUST0000468453,,42,Male,59843.53,bachelor,single,0,15,one_year,credit_card,1,0,103.84,1645.78,4,1,1,1,1,0,0,0,1,2.0,3.0,4,1,19.19,48,693.0,0
CUST0000743876,,25,Male,35896.0,bachelor,married,1,1,one_year,mailed_check,1,0,80.04,74.88,3,1,1,0,0,1,0,1,1,6.0,1.0,2,0,57.57,2,592.0,0
CUST0000274098,,56,Male,100109.28,bachelor,married,3,2,two_year,bank_transfer,0,0,106.77,194.83,5,1,1,1,1,0,0,1,1,6.0,1.0,3,0,30.68,96,581.0,0
CUST0000335401,,46,Female,48954.6,high_school,married,0,23,two_year,credit_card,1,0,104.75,2508.84,1,1,1,1,1,1,1,0,1,7.0,1.0,1,1,17.6,5,769.0,0
CUST0000128023,,57,Female,51376.02,master,single,1,1,two_year,electronic_check,1,0,59.53,63.49,2,1,1,0,0,0,1,0,0,4.0,1.0,2,1,28.77,82,829.0,0
CUST0000843621,,54,Female,86315.76,bachelor,single,1,25,one_year,credit_card,0,0,86.18,1979.71,2,0,1,0,0,0,1,0,1,6.0,0.0,4,0,87.09,62,606.0,0
CUST0000090040,,38,Male,29471.29,bachelor,single,0,72,two_year,mailed_check,0,0,54.43,4041.05,1,1,1,0,1,1,1,1,1,6.0,1.0,1,0,48.53,24,693.0,0
CUST0000673097,,30,Female,165997.83,college,married,1,26,two_year,bank_transfer,0,0,95.82,2623.67,4,1,1,0,0,0,1,0,0,7.0,0.0,0,1,15.25,63,702.0,0
CUST0000643065,,47,Male,98013.1,high_school,married,1,13,one_year,mailed_check,1,0,122.08,1503.37,2,1,1,0,0,1,1,0,0,9.0,0.0,0,1,41.65,12,790.0,0
CUST0000642142,,56,Female,48344.96,bachelor,married,0,39,one_year,bank_transfer,1,0,100.24,3598.06,2,1,1,0,1,1,1,1,0,6.0,0.0,1,0,27.01,12,753.0,0
CUST0000985234,,32,Other,41267.11,college,single,1,20,one_year,credit_card,1,0,87.78,1741.07,1,0,1,1,0,0,1,0,1,3.0,2.0,1,1,33.59,38,744.0,0
CUST0000453970,,49,Female,58457.56,high_school,divorced,1,10,two_year,electronic_check,0,0,81.36,872.01,3,1,1,1,0,0,1,1,0,6.0,0.0,2,0,174.31,34,839.0,0
CUST0000765152,,45,Male,45535.8,high_school,single,1,19,one_year,credit_card,1,1,104.85,1348.6,2,1,1,0,0,0,1,0,1,6.0,2.0,1,1,42.9,10,618.0,1
CUST0000764255,,36,Female,36821.61,master,married,0,72,one_year,credit_card,1,0,87.19,6802.0,1,0,1,0,0,1,1,0,1,3.0,1.0,2,0,63.39,4,813.0,0
CUST0000979101,,35,Male,25622.6,master,divorced,3,19,two_year,electronic_check,0,0,109.11,2132.53,6,1,1,0,0,0,1,0,1,7.0,0.0,2,1,39.21,6,728.0,0
CUST0000954939,,32,Male,23090.76,college,married,0,2,two_year,credit_card,1,1,40.95,86.47,3,1,0,0,0,0,1,1,1,7.0,0.0,0,1,0.0,58,686.0,0
CUST0000420173,,28,Female,20000.0,master,married,0,1,two_year,credit_card,0,1,81.41,62.6,2,1,1,0,0,0,1,0,1,1.0,0.0,2,0,22.63,50,850.0,0
CUST0000562313,,66,Male,23739.11,bachelor,single,0,13,two_year,electronic_check,1,1,77.27,915.89,3,1,1,1,0,1,1,0,0,4.0,0.0,0,0,12.07,8,742.0,0
CUST0000345142,,41,Male,53376.14,high_school,married,1,2,two_year,bank_transfer,1,0,87.54,161.48,5,1,1,0,1,0,0,0,1,5.0,0.0,2,0,20.71,79,693.0,1
CUST0000574133,,25,Male,51912.65,high_school,single,0,2,one_year,bank_transfer,0,0,82.51,173.74,4,1,1,0,1,0,1,0,1,7.0,1.0,3,1,51.7,69,743.0,1
CUST0000066928,,32,Female,37656.67,college,married,2,49,two_year,credit_card,1,0,93.89,4244.24,6,1,1,1,0,0,1,1,0,9.0,0.0,1,0,36.33,23,557.0,0
CUST0000842365,,43,Male,47735.66,college,single,0,14,one_year,electronic_check,1,0,98.01,1287.27,4,1,1,1,0,0,0,1,1,3.0,1.0,5,0,67.79,36,621.0,1
CUST0000825584,,54,Female,24448.38,high_school,married,0,47,one_year,credit_card,1,0,62.5,2863.93,2,1,0,0,0,0,0,0,1,5.0,1.0,3,0,0.0,7,668.0,0
CUST0000521791,,46,Male,51760.13,phd,divorced,1,16,two_year,mailed_check,1,0,85.05,1432.88,3,1,1,0,0,1,0,0,0,2.0,0.0,2,0,27.77,28,677.0,0
CUST0000802786,,74,Female,27618.69,college,divorced,3,36,two_year,bank_transfer,1,0,51.29,2013.21,1,1,1,0,1,1,1,1,0,7.0,0.0,1,0,33.01,5,734.0,0
CUST0000516082,,71,Male,75877.66,college,single,0,7,one_year,mailed_check,0,0,87.21,598.44,1,0,1,0,1,0,1,1,1,5.0,0.0,1,2,89.15,92,706.0,0
CUST0000920452,,43,Male,53466.05,high_school,married,0,13,two_year,electronic_check,0,0,66.65,941.13,1,1,1,0,1,0,0,1,0,4.0,1.0,2,0,9.07,109,850.0,0
CUST0000202897,,36,Male,34682.12,bachelor,married,0,18,one_year,credit_card,1,0,122.49,2253.77,6,0,1,1,0,0,1,1,0,4.0,0.0,1,1,29.09,127,680.0,0
CUST0000698184,,75,Female,49827.77,high_school,married,0,72,one_year,electronic_check,1,0,70.9,3251.36,5,0,0,0,0,0,0,0,1,9.0,0.0,0,0,0.0,30,646.0,0
CUST0000487711,,56,Female,25132.5,college,single,2,21,two_year,bank_transfer,1,1,79.77,1603.47,2,1,1,0,1,0,0,1,1,8.0,1.0,2,0,105.34,62,624.0,0
CUST0000106862,,44,Male,27708.5,college,married,1,1,two_year,electronic_check,1,0,88.89,97.0,1,0,1,1,1,1,0,1,1,1.0,3.0,4,0,37.29,46,780.0,1
CUST0000019533,,33,Male,20376.94,college,divorced,1,33,two_year,mailed_check,0,0,68.44,2138.72,2,1,1,1,0,0,1,1,0,3.0,1.0,1,0,70.38,53,714.0,0
CUST0000039954,,54,Female,121110.63,college,divorced,1,18,one_year,credit_card,0,0,104.78,1924.77,3,0,1,0,0,0,0,1,0,5.0,0.0,1,0,111.95,221,613.0,1
CUST0000451989,,48,Male,91695.94,bachelor,single,0,10,two_year,bank_transfer,1,0,65.38,712.23,1,1,1,0,0,0,0,1,0,3.0,0.0,1,0,30.16,9,675.0,0
CUST0000671824,,58,Female,98965.44,bachelor,married,0,31,one_year,mailed_check,1,0,92.34,1960.94,1,1,1,0,0,0,1,1,1,9.0,0.0,3,0,39.26,9,617.0,0
CUST0000953547,,41,Female,66553.91,master,single,1,3,one_year,mailed_check,1,0,92.78,271.19,4,1,1,1,1,0,1,1,1,7.0,2.0,2,0,26.91,11,674.0,0
CUST0000950777,,47,Male,37408.87,master,married,2,20,one_year,credit_card,1,0,67.25,1290.61,1,1,1,0,0,0,0,1,1,8.0,0.0,2,0,9.14,85,617.0,0
CUST0000440589,,74,Male,36732.04,college,divorced,0,72,one_year,electronic_check,0,0,119.07,8665.14,5,1,1,0,1,0,1,0,1,8.0,2.0,6,0,128.61,83,713.0,0
CUST0000318118,,51,Female,87263.27,phd,divorced,0,3,one_year,credit_card,1,0,82.74,167.64,3,1,1,0,1,0,1,1,1,7.0,0.0,0,1,17.01,70,716.0,0
CUST0000857689,,58,Female,41434.85,bachelor,divorced,0,62,one_year,bank_transfer,1,1,57.62,2704.74,2,1,1,0,1,1,1,1,1,5.0,1.0,1,0,74.74,117,654.0,0
CUST0000285033,,57,Female,39504.21,college,widowed,0,19,two_year,bank_transfer,1,0,107.87,2159.25,3,0,1,1,1,1,1,0,0,7.0,1.0,3,2,83.04,9,601.0,0
CUST0000721965,,53,Female,33335.95,master,single,1,14,two_year,credit_card,1,0,107.17,1449.21,3,1,1,1,1,1,0,0,0,5.0,0.0,1,0,101.46,103,552.0,0
CUST0000546532,,18,Other,34151.6,bachelor,divorced,1,15,one_year,credit_card,1,0,114.46,2523.751617,4,1,1,0,1,1,1,0,0,7.0,1.0,1,0,21.63,9,455.0,0
CUST0000060880,,46,Male,48954.6,master,single,1,8,one_year,credit_card,0,1,57.35,463.19,1,1,1,0,1,0,1,1,0,5.0,1.0,1,0,17.89,41,821.0,1
CUST0000188505,,21,Female,89603.09,high_school,married,1,26,two_year,credit_card,1,1,92.71,2572.18,2,1,1,0,1,1,0,1,1,1.0,2.0,4,1,40.19,5,820.0,1
CUST0000793799,,76,Male,30224.96,college,married,0,56,one_year,credit_card,0,0,51.12,2972.86,1,1,0,0,0,0,0,1,1,6.0,3.0,1,1,0.0,29,798.0,0
CUST0000490253,,45,Male,68648.23,bachelor,single,1,3,two_year,credit_card,1,0,113.9,331.09,4,1,1,1,0,0,0,0,1,7.0,0.0,2,0,19.29,108,817.0,0
CUST0000960313,,64,Female,78684.4,high_school,single,3,17,one_year,bank_transfer,1,0,106.96,1817.85,2,1,1,0,0,0,0,1,0,5.0,2.0,1,0,14.82,45,619.0,0
CUST0000163035,,74,Female,62649.63,bachelor,single,0,9,two_year,bank_transfer,1,0,68.77,639.63,3,0,0,0,0,0,0,1,0,7.0,1.0,4,0,0.0,59,791.0,0
CUST0000625803,,37,Male,47833.65,college,married,1,72,two_year,mailed_check,1,0,107.97,8477.04,4,1,1,1,1,0,0,1,1,3.0,0.0,2,2,36.67,19,680.0,0
CUST0000427520,,56,Male,29527.84,bachelor,married,0,19,two_year,credit_card,1,0,96.24,1938.48,2,1,1,1,1,0,1,0,0,8.0,3.0,5,1,143.64,24,832.0,0
CUST0000864830,,35,Female,87345.93,bachelor,divorced,2,2,one_year,electronic_check,1,0,78.83,165.03,2,1,1,1,1,0,1,0,0,8.0,0.0,0,0,151.64,83,696.0,0
CUST0000631622,,35,Male,62809.89,master,married,0,29,one_year,credit_card,1,1,100.34,3143.01,2,1,1,1,0,0,1,1,1,5.0,0.0,1,0,66.24,67,640.0,0
CUST0000091166,,26,Female,37162.18,high_school,married,1,11,one_year,credit_card,1,0,86.25,1024.97,1,1,1,1,1,0,1,1,0,4.0,0.0,1,0,20.48,8,725.0,0
CUST0000160061,,63,Male,28500.37,master,single,0,5,one_year,bank_transfer,1,0,62.66,332.06,2,1,0,0,0,0,0,1,1,9.0,0.0,1,0,27.77,63,719.0,0
CUST0000496835,,48,Female,59473.56,high_school,married,0,9,month_to_month,mailed_check,1,0,80.49,670.23,6,0,1,0,1,1,1,1,0,8.0,2.0,1,0,47.31,37,814.0,0
CUST0000267853,,33,Male,26512.57,bachelor,married,3,1,two_year,electronic_check,0,0,87.18,85.6,4,1,1,0,0,0,1,0,0,5.0,0.0,1,0,36.67,65,652.0,0
CUST0000434126,,48,Female,124514.08,master,single,0,34,two_year,electronic_check,1,0,74.73,2746.764901,1,1,1,0,0,0,0,1,0,8.0,1.0,2,1,76.86,1,817.0,0
CUST0000461579,,49,Female,96790.56,bachelor,married,1,33,one_year,bank_transfer,1,1,103.48,3337.73,2,1,1,0,1,0,1,0,0,7.0,2.0,2,0,97.71,1,610.0,0
CUST0000003677,,43,Male,79217.16,college,single,0,1,one_year,credit_card,1,0,135.34,86.39,4,1,1,1,0,1,0,0,0,7.0,0.0,4,0,53.16,34,773.0,0
CUST0000097461,,25,Male,28283.86,high_school,single,0,31,one_year,credit_card,1,0,44.82,1509.73,1,1,0,0,0,0,1,1,1,2.0,1.0,1,0,0.0,83,633.0,0
CUST0000691539,,18,Female,100063.56,high_school,married,0,12,one_year,credit_card,0,1,98.42,1159.14,2,1,1,0,1,0,1,1,1,6.0,1.0,2,0,28.34,6,615.0,0
CUST0000213826,,44,Male,53332.73,bachelor,single,0,9,two_year,electronic_check,1,0,50.25,494.91,4,0,0,0,0,0,0,0,1,1.0,0.0,1,0,0.0,84,655.0,0
CUST0000830634,,58,Male,33866.52,bachelor,married,2,4,two_year,electronic_check,1,0,98.31,400.79,5,1,1,1,1,0,1,0,0,5.0,1.0,2,0,9.71,31,739.0,0
CUST0000327901,,44,Female,20000.0,bachelor,divorced,2,1,two_year,bank_transfer,1,1,57.4,55.6,3,1,1,1,1,0,1,1,1,9.0,0.0,1,1,97.6,161,623.0,0
CUST0000212787,,44,Female,70922.38,high_school,single,1,14,two_year,bank_transfer,1,0,86.6,1122.72,1,1,1,0,1,0,0,0,0,5.0,0.0,0,1,73.01,39,764.0,0
CUST0000376765,,66,Male,32314.58,high_school,single,1,71,two_year,bank_transfer,1,0,87.92,6599.07,1,1,1,1,1,1,0,0,1,3.0,1.0,0,0,9.36,121,730.0,0
CUST0000638241,,56,Female,20049.1,college,single,2,17,one_year,credit_card,1,1,102.95,1790.74,3,1,1,1,1,0,1,1,1,8.0,2.0,2,0,160.9,48,703.0,0
CUST0000723689,,45,Male,65345.45,bachelor,single,1,13,two_year,bank_transfer,1,0,73.54,1038.74,1,1,1,0,0,1,1,1,0,4.0,1.0,3,0,31.62,50,709.0,0
CUST0000491459,,47,Male,57946.24,master,single,0,61,two_year,credit_card,1,0,121.15,7579.74,3,1,1,1,1,0,1,0,1,5.0,0.0,0,0,134.16,80,505.0,0
CUST0000900542,,35,Male,40196.09,college,married,2,1,two_year,electronic_check,1,0,93.71,85.02,1,1,1,0,0,0,0,0,0,2.0,0.0,0,1,24.53,21,680.0,0
CUST0000880394,,41,Female,40477.25,bachelor,single,0,56,two_year,electronic_check,1,1,73.85,4044.22,1,1,1,0,0,1,1,0,1,4.0,1.0,2,0,7.85,239,564.0,0
CUST0000778641,,27,Male,33520.85,master,married,0,6,two_year,electronic_check,1,0,83.51,505.07,3,1,1,1,0,1,1,1,1,1.0,1.0,2,0,56.6,130,808.0,0
CUST0000282855,,56,Male,42762.03,master,divorced,2,15,one_year,electronic_check,1,1,63.79,1021.79,1,1,0,0,0,0,1,1,0,4.0,1.0,1,2,0.0,25,736.0,1
CUST0000152746,,66,Male,68144.47,college,single,2,14,one_year,bank_transfer,1,0,94.99,1312.31,3,1,1,0,0,0,1,0,1,8.0,1.0,1,0,37.96,5,575.0,0
CUST0000340405,,34,Male,104311.26,high_school,married,1,6,one_year,electronic_check,0,0,68.47,302.65,1,1,0,0,0,0,0,1,0,5.0,1.0,0,0,0.0,89,779.0,0
CUST0000432492,,39,Female,49308.83,college,married,2,2,two_year,credit_card,0,0,112.13,207.94,4,1,1,0,0,0,1,0,1,4.0,0.0,1,1,13.18,43,647.0,0
CUST0000119390,,72,Male,108675.89,bachelor,single,0,10,two_year,bank_transfer,0,1,113.83,1186.61,2,1,1,1,1,0,1,1,0,6.0,1.0,2,0,49.96,46,667.0,0
CUST0000202102,,51,Female,51777.07,bachelor,single,2,42,one_year,electronic_check,1,0,91.08,3545.03,2,1,1,1,0,0,1,0,1,7.0,0.0,1,1,27.8,11,593.0,0
CUST0000797596,,54,Female,20000.0,bachelor,divorced,0,8,one_year,bank_transfer,1,0,120.22,1007.92,4,1,1,0,1,1,1,0,1,8.0,2.0,5,0,60.4,35,725.0,0
CUST0000599184,,50,Female,73238.69,college,single,1,72,one_year,electronic_check,0,0,92.83,7104.7,3,1,1,0,1,0,1,1,1,3.0,4.0,1,0,9.03,36,420.0,0
CUST0000830123,,58,Female,111135.54,high_school,single,1,38,two_year,bank_transfer,1,0,139.66,3926.61,5,1,1,1,0,1,0,1,1,6.0,0.0,1,0,81.67,1,565.0,0
CUST0000005034,,87,Female,53717.17,high_school,married,0,39,two_year,mailed_check,1,0,84.76,3201.49,3,1,1,1,0,0,0,0,0,8.0,3.0,0,0,11.63,99,563.0,0
CUST0000824533,,58,Female,20000.0,high_school,married,0,11,one_year,credit_card,1,0,93.54,1031.83,3,1,1,1,1,0,1,0,1,6.0,0.0,4,0,168.03,1,804.0,0
CUST0000394637,,18,Male,48954.6,high_school,divorced,1,41,one_year,bank_transfer,1,0,67.12,2735.2,1,1,1,1,1,0,1,1,1,9.0,1.0,5,0,9.86,50,661.0,0
CUST0000760231,,33,Female,29727.53,college,divorced,0,51,one_year,bank_transfer,0,0,47.89,1725.07,4,0,0,0,0,0,1,1,1,6.0,0.0,0,0,0.0,45,600.0,0
CUST0000273809,,39,Male,77208.27,bachelor,single,1,6,one_year,mailed_check,0,0,87.03,387.36,4,1,1,1,0,1,1,1,1,8.0,1.0,2,0,19.4,101,618.0,0
CUST0000188599,,60,Female,43193.45,college,divorced,1,72,one_year,mailed_check,1,0,66.97,5115.31,1,1,1,0,1,0,1,1,1,9.0,0.0,1,0,66.54,30,823.0,0
CUST0000428609,,34,Male,39506.58,phd,single,0,21,one_year,electronic_check,1,0,83.42,1644.86,1,1,1,1,1,0,1,0,0,4.0,0.0,1,0,22.11,26,607.0,0
CUST0000706104,,45,Male,54219.7,master,single,0,3,two_year,mailed_check,1,0,73.5,236.18,2,1,0,0,0,0,0,1,0,5.0,0.0,0,0,0.0,64,645.0,0
CUST0000868738,,65,Male,20000.0,college,single,2,14,two_year,credit_card,1,1,86.58,1222.1,1,1,1,1,1,1,1,0,1,3.0,0.0,1,0,15.9,133,671.0,1
CUST0000100757,,38,Female,70246.66,college,married,1,1,two_year,bank_transfer,1,0,87.98,79.54,3,1,1,0,0,0,0,0,0,4.0,0.0,2,0,10.89,8,698.0,0
CUST0000462223,,44,Male,40607.73,master,single,0,8,one_year,electronic_check,1,1,76.69,575.15,2,0,1,1,0,0,1,1,1,9.0,0.0,0,0,21.89,6,635.0,0
CUST0000564878,,55,Male,20000.0,high_school,single,1,7,two_year,credit_card,0,0,101.45,676.57,2,0,1,0,0,0,1,0,0,4.0,0.0,4,0,46.87,60,680.0,0
CUST0000760931,,40,Female,36517.32,high_school,divorced,1,33,one_year,bank_transfer,1,1,73.17,2204.5,2,1,1,1,0,1,1,0,1,9.0,1.0,5,0,26.5,108,669.0,0
CUST0000297142,,43,Female,48954.6,bachelor,divorced,0,5,one_year,electronic_check,1,0,81.31,432.4,1,1,1,0,0,0,1,0,0,9.0,0.0,1,0,31.22,34,671.0,0
CUST0000545414,,30,Female,48954.6,college,single,0,72,two_year,bank_transfer,1,0,88.81,6108.72,3,0,1,0,0,0,1,1,0,8.0,1.0,2,0,40.26,67,641.0,0
CUST0000957271,,47,Male,29739.36,bachelor,single,1,44,two_year,electronic_check,1,1,119.4,5230.75,5,0,1,0,0,1,0,1,1,1.0,1.0,3,1,103.98,1,683.0,0
CUST0000486716,,27,Male,68657.07,high_school,widowed,3,24,two_year,bank_transfer,1,0,95.64,2319.3,2,0,1,1,1,0,0,1,1,6.0,2.0,4,0,25.21,15,612.0,0
CUST0000353075,,42,Male,38603.84,bachelor,married,0,1,one_year,electronic_check,1,0,96.16,104.53,3,1,1,0,1,1,1,0,1,9.0,1.0,3,1,44.31,36,731.0,0
CUST0000860950,,49,Female,25396.07,master,divorced,0,53,one_year,bank_transfer,1,0,88.07,4567.61,3,0,1,0,0,1,0,0,0,7.0,2.0,0,1,22.5,36,775.0,0
CUST0000771672,,55,Male,39916.18,high_school,married,1,8,one_year,mailed_check,1,0,42.41,343.09,2,0,0,0,0,0,0,0,0,4.0,0.0,1,0,0.0,17,549.0,0
CUST0000120948,,54,Female,33223.81,college,single,1,8,one_year,mailed_check,1,0,66.2,504.88,1,1,1,0,1,0,0,1,0,8.0,0.0,1,0,55.04,38,850.0,0
CUST0000303128,,48,Male,33772.63,bachelor,divorced,0,5,two_year,credit_card,1,1,126.39,621.17,6,1,1,1,0,0,1,1,1,3.0,0.0,1,1,20.07,14,639.0,0
CUST0000111165,,38,Female,54154.09,phd,single,0,6,one_year,mailed_check,0,0,59.93,380.01,1,0,1,1,1,0,1,0,1,7.0,2.0,6,0,27.77,26,850.0,0
CUST0000648589,,40,Female,24469.3,high_school,single,0,13,two_year,electronic_check,1,0,100.85,1348.9,3,1,1,0,1,0,0,1,1,6.0,0.0,2,0,86.17,12,637.0,0
CUST0000876804,,49,Male,31611.52,high_school,divorced,1,12,one_year,electronic_check,0,0,134.3,1756.57,6,0,1,0,1,1,0,1,1,7.0,0.0,0,1,102.33,50,823.0,0
CUST0000037518,,35,Male,87914.67,high_school,married,0,32,one_year,electronic_check,1,0,44.32,1277.48,1,0,0,0,0,0,0,1,1,9.0,0.0,1,1,0.0,48,612.0,0
CUST0000830307,,29,Male,48954.6,bachelor,single,2,26,two_year,credit_card,1,1,79.58,2197.59,1,1,1,1,0,1,1,1,1,1.0,2.0,3,0,58.0,5,545.0,0
CUST0000022050,,18,Male,23062.57,bachelor,single,1,19,one_year,electronic_check,1,0,80.76,1536.19,3,1,1,1,0,1,0,1,0,8.0,2.0,2,0,10.5,18,776.0,0
CUST0000729599,,39,Male,36171.0,college,married,0,36,two_year,mailed_check,0,0,103.33,3357.33,5,1,1,0,1,1,0,0,1,8.0,0.0,0,1,38.64,1,850.0,0
CUST0000786440,,80,Female,184002.02,bachelor,married,0,56,one_year,credit_card,0,0,85.31,4320.62,3,1,1,0,1,0,1,1,1,7.0,0.0,3,0,18.88,4,692.0,1
CUST0000610948,,44,Male,37595.93,phd,married,0,13,one_year,credit_card,1,0,83.16,1124.32,1,1,1,0,0,0,1,0,1,6.0,0.0,0,0,38.22,3,832.0,1
CUST0000831119,,55,Female,25143.87,phd,married,0,25,two_year,credit_card,1,0,67.94,1809.28,4,1,0,0,0,0,0,0,1,8.0,1.0,1,0,0.0,6,763.0,0
CUST0000163241,,42,Male,83435.21,bachelor,divorced,0,1,two_year,bank_transfer,0,0,108.34,99.7,5,1,1,1,0,1,1,1,1,4.0,0.0,0,0,27.55,16,754.0,0
CUST0000531422,,58,Male,23796.58,bachelor,divorced,0,23,one_year,bank_transfer,1,0,143.52,3522.03,4,1,1,0,1,1,1,1,1,3.0,0.0,1,0,26.95,8,757.0,0
CUST0000692762,,38,Male,45893.65,master,married,0,37,two_year,credit_card,1,0,77.19,3007.69,2,1,1,1,0,1,0,1,1,7.0,0.0,1,0,100.13,5,777.0,0
CUST0000506672,,45,Male,35817.43,high_school,widowed,1,52,two_year,mailed_check,0,1,100.28,5029.56,3,0,1,0,1,0,0,1,1,8.0,0.0,0,0,26.37,33,782.0,0
CUST0000997103,,54,Female,20000.0,high_school,single,0,14,one_year,credit_card,0,1,68.91,894.23,1,0,1,0,0,1,1,0,1,5.0,1.0,5,0,22.99,7,656.0,1
CUST0000619363,,28,Male,39990.12,high_school,married,1,62,two_year,electronic_check,1,0,71.61,4415.66,1,1,1,0,0,0,1,1,1,8.0,0.0,0,1,27.77,2,762.0,0
CUST0000964877,,37,Female,43912.32,college,married,0,2,one_year,bank_transfer,0,0,118.42,250.08,3,1,1,0,1,1,1,0,1,9.0,1.0,0,1,9.86,10,695.0,0
